reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_211,Article_20,Lisa Monaco,other_individuals,Non-Asian,Cannot be inferred,,2021-03-18
reaction_212,Article_20,Susan Rice,other_individuals,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-18
reaction_213,Article_20,Cedric L. Richmond,other_individuals,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-18
reaction_214,Article_20,John C. Yang,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_215,Article_21,Larry Hogan,politicians,Non-Asian,Support Asian Americans,'I wish more people would be speaking out. And I appreciate the president's remarks.',2021-03-15
reaction_216,Article_21,Yumi Hogan,professionals,Asian,Cannot be inferred,,2021-03-15
reaction_217,Article_21,Yumi Hogan's daughters,victims,Asian,Cannot be inferred,,2021-03-15
reaction_218,Article_21,Hogan's daughter,victims,Asian,Cannot be inferred,,2021-03-15
reaction_219,Article_21,Asian community,victims,Asian,Cannot be inferred,,2021-03-15
reaction_220,Article_21,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-15
reaction_221,Article_22,Mya Baker,professionals,Cannot be inferred,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-05
reaction_222,Article_22,Liz OuYang,professionals,Asian,Cannot be inferred,"In New York City, Liz OuYang, a Columbia University adjunct professor and civil rights attorney who specializes in combating hate crimes, said some Asian American families are fearful about setting foot outside their homes.",2021-03-05
reaction_223,Article_22,Anna Perng,professionals,Asian,Cannot be inferred,,2021-03-05
reaction_224,Article_22,Jamil Payton,professionals,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_225,Article_22,Filipino man,victims,Asian,Cannot be inferred,,2021-03-05
reaction_226,Article_22,Asian woman,victims,Asian,Cannot be inferred,,2021-03-05
reaction_227,Article_22,Thai grandfather,victims,Asian,Cannot be inferred,,2021-03-05
reaction_228,Article_22,pregnant woman,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_229,Article_22,Nancy Lin,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_230,Article_22,Suzanne Lirazan,victims,Asian,Cannot be inferred,,2021-03-05
reaction_231,Article_22,Gabriel De La Cruz,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_232,Article_22,Marny Xiong,victims,Asian,Cannot be inferred,,2021-03-05
reaction_233,Article_22,Lisa Liu,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_234,Article_22,Mehvish Ali,other_individuals,Asian,Cannot be inferred,,2021-03-05
reaction_235,Article_22,Julius Paras,other_individuals,Asian,Cannot be inferred,,2021-03-05
reaction_236,Article_22,OCA-NY Asian Pacific American Advocates,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-05
reaction_237,Article_22,TNTP,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-05
reaction_238,Article_24,Lisa Fu,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_239,Article_24,Xiao Zhen Xie,victims,Asian,Advocacy/take actions for changes,"the family plans to donate almost all of it, less Xie's medical expenses, to combat racism in the community.",2021-03-30
reaction_240,Article_24,Asian Women Victims,victims,Asian,Cannot be inferred,,2021-03-30
reaction_241,Article_24,Tran Nguyen Wills,professionals,Asian,Support Asian Americans,"""I saw my own face, my daughters, my mother, my grandmothers, my aunties, my sisters, my staff, my friends,"" she posted on Instagram.",2021-03-30
reaction_242,Article_24,Khanh Tran,other_individuals,Asian,Support Asian Americans,"Days after the shootings, Tran posted a tweet that received more than 105,000 likes: 'Was told that my mom is finally gonna stop doing nails and retire. Not because she's 65. Not because she can't stand the ammonia/fumes. Not because she has arthritis and back aches, but because she's scared to work after what happened in Atlanta.'",2021-03-30
reaction_243,Article_24,Hong Dinh,other_individuals,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-30
reaction_244,Article_24,Rachel Yoon,other_individuals,Asian,Cannot be inferred,,2021-03-30
reaction_245,Article_24,California Healthy Nail Salon Collaborative,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_246,Article_24,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_247,Article_25,Ryan Patel,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_248,Article_25,Joan Gabel,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_249,Article_25,Michael R. Lovell,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_250,Article_25,Beau DuBray,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_251,Article_25,Connor Tiffany,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_252,Article_25,84-year-old man,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_253,Article_25,Asian women,victims,Asian,Cannot be inferred,,2021-03-31
reaction_254,Article_25,Jesse Brownell,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_255,Article_25,Cameron Nolan,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_256,Article_25,Grace Zopelis,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_257,Article_25,Patrick Peralta,other_individuals,Cannot be inferred,Support Asian Americans,"The U-Md. student organization has been vocal on social media about the rise in anti-Asian violence, condemning the attacks and vandalization of Asian-owned businesses.",2021-03-31
reaction_258,Article_25,Sagar Matharu,other_individuals,Asian,Cannot be inferred,,2021-03-31
reaction_259,Article_25,Asian American Student Union,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"The U-Md. student organization has been vocal on social media about the rise in anti-Asian violence, condemning the attacks and vandalization of Asian-owned businesses.",2021-03-31
reaction_260,Article_25,Walmart,business_entities,Not applicable,Cannot be inferred,,2021-03-31
reaction_261,Article_26,Helen Lloyd,professionals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_262,Article_26,Jim Patrick,professionals,Cannot be inferred,Support Asian Americans,"Jim Patrick, the principal of Longfellow, and Ellen Reilly, the principal of nearby McLean High School, wrote a joint message to families notifying them of the attack and denouncing anti-Asian hatred.",2021-03-26
reaction_263,Article_26,Ellen Reilly,professionals,Cannot be inferred,Support Asian Americans,"Jim Patrick, the principal of Longfellow, and Ellen Reilly, the principal of nearby McLean High School, wrote a joint message to families notifying them of the attack and denouncing anti-Asian hatred.",2021-03-26
reaction_264,Article_26,Anthony Guglielmi,professionals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_265,Article_26,Unknown Teenagers,perpetrators,Non-Asian,Cannot be inferred,,2021-03-26
reaction_266,Article_26,Asian Teenager,victims,Asian,Cannot be inferred,,2021-03-26
reaction_267,Article_26,Asian Student,victims,Asian,Cannot be inferred,,2021-03-26
reaction_268,Article_26,Mary Gordon,victims,Asian,Fostering conversations about anti-Asian hate,Gordon said she is now planning to have 'tough conversations about race' with her children.,2021-03-26
reaction_269,Article_26,Father of the Asian Teenager,other_individuals,Cannot be inferred,Cannot be inferred,Exact sentence(s) from relevant_sentences,2021-03-26
reaction_270,Article_26,Biracial Children,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_271,Article_26,Fairfax County Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-26
reaction_272,Article_26,Fairfax County Public Schools,government_bodies,Not applicable,Government takes actions to stop AAPI hate,"FCPS spokeswoman Helen Lloyd said officials with the school system of 180,000 are 'investigating' if the youths are system students.",2021-03-26
reaction_273,Article_27,President Joe Biden,politicians,Non-Asian,Cannot be inferred,,2021-03-24
reaction_274,Article_27,first lady Jill Biden,politicians,Non-Asian,Cannot be inferred,,2021-03-24
reaction_275,Article_27,Education Secretary Miguel Cardona,politicians,Non-Asian,Cannot be inferred,,2021-03-24
reaction_276,Article_27,Vice President Harris,politicians,Non-Asian,Cannot be inferred,,2021-03-24
reaction_277,Article_27,Peggy Carr,professionals,Cannot be inferred,Cannot be inferred,,2021-03-24
reaction_278,Article_27,Krystal Barnett,professionals,Cannot be inferred,Cannot be inferred,,2021-03-24
reaction_279,Article_27,Asian American students,victims,Asian,Cannot be inferred,,2021-03-24
reaction_280,Article_27,Dennis Roche,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-24
reaction_281,Article_27,Black and Hispanic families,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-24
reaction_282,Article_27,National Center for Education Statistics,government_bodies,Not applicable,Cannot be inferred,,2021-03-24
reaction_283,Article_27,Institute for Education Sciences,government_bodies,Not applicable,Cannot be inferred,,2021-03-24
reaction_284,Article_27,Bridge 2 Hope,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-24
reaction_285,Article_28,David Palumbo-Liu,professionals,Cannot be inferred,Cannot be inferred,,2021-03-18
reaction_286,Article_28,Jane Kim Coloseus,professionals,Asian,Cannot be inferred,,2021-03-18
reaction_287,Article_28,Unknown Shooter,perpetrators,Non-Asian,Cannot be inferred,,2021-03-18
reaction_288,Article_28,Asian Women,victims,Asian,Cannot be inferred,,2021-03-18
reaction_289,Article_28,Helen Kim Ho,victims,Asian,Cannot be inferred,,2021-03-18
reaction_290,Article_28,Crystal Jin Kim,victims,Asian,Cannot be inferred,,2021-03-18
reaction_291,Article_28,Dorothy Kuo,victims,Asian,Cannot be inferred,,2021-03-18
reaction_292,Article_28,my mother,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_293,Article_28,my father,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_294,Article_28,the general public,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-18
reaction_295,Article_28,Atlanta Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2021-03-18
reaction_296,Article_28,Asian Americans Advancing Justice,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-18
reaction_297,Article_28,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-18
reaction_298,Article_28,Her Term,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-18
reaction_299,Article_30,Mike Nguyen,victims,Asian,Useless law enforcement,"He had delayed fully reopening indoor dining because of the lack of police presence - and now must budget $5,700 a month on private security for the four days a week his restaurant is open.",2021-03-26
reaction_300,Article_30,Greg Abbott,politicians,Non-Asian,Cannot be inferred,,2021-03-26
reaction_301,Article_30,Lamar Heystek,professionals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_302,Article_30,Russell Jeung,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_303,Article_30,Chiling Tong,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_304,Article_30,Kevin Chan,professionals,Asian,Cannot be inferred,,2021-03-26
reaction_305,Article_30,Kelly Shum,victims,Asian,Hiring security guards,"'In Sacramento, Kelly Shum, owner of Mad Butcher Meat Co., said she started spending $5,000 a month for a security guard after a customer last spring tried to attack her younger sister, who was enforcing the mask policy at the door.'",2021-03-26
reaction_306,Article_30,Geri Guidote Hernandez,victims,Asian,Hiring security guards,"Geri Guidote Hernandez, the Filipina American owner of Savory Crust, an empanada carryout in a Chicago-area ethnic strip mall, said the attacks compelled her this week to draw up an emergency active-shooter plan for her employees, who include her two daughters.",2021-03-26
reaction_307,Article_30,Tam Nguyen,professionals,Asian,Support Asian Americans,"On Tuesday, a Vietnamese American-owned beauty school in Orange County, where a fifth of the population is Asian, hosted a self-defense workshop for salon and spa workers.",2021-03-26
reaction_308,Article_30,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2021-03-26
