reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_209,Article_19,Erlanger Turner,professionals,Cannot be inferred,Cannot be inferred,,2020-06-13
reaction_210,Article_19,Michi Fu,professionals,Asian,Cannot be inferred,,2020-06-13
reaction_211,Article_19,Miguel Gallardo,professionals,Cannot be inferred,Cannot be inferred,,2020-06-13
reaction_212,Article_19,Asian Americans,victims,Asian,Cannot be inferred,,2020-06-13
reaction_213,Article_19,black Americans,victims,Non-Asian,Cannot be inferred,,2020-06-13
reaction_214,Article_19,the general public,other_individuals,Cannot be inferred,Cannot be inferred,,2020-06-13
reaction_215,Article_19,community members,other_individuals,Cannot be inferred,Cannot be inferred,,2020-06-13
reaction_216,Article_19,Census Bureau,government_bodies,Not applicable,Cannot be inferred,,2020-06-13
reaction_217,Article_19,Centers for Disease Control and Prevention,government_bodies,Not applicable,Cannot be inferred,,2020-06-13
reaction_218,Article_20,President Joe Biden,politicians,Non-Asian,Support Asian Americans,"Biden decried attacks and harassment against Asian Americans who have been 'forced to live in fear for their lives just walking down streets.' 'It must stop,' Biden said.",2021-03-18
reaction_219,Article_20,Rep. Judy Chu (D-Calif.),politicians,Asian,Support Asian Americans,"'It is clearly a difficult line to walk. However, I do believe there is a way of disagreeing with China's policies without denigrating the Chinese people themselves,' said Rep. Judy Chu (D-Calif.), chair of the House Congressional Asian Pacific American Caucus.",2021-03-18
reaction_220,Article_20,Christopher Lu,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_221,Article_20,Russell Jeung,professionals,Asian,Support Asian Americans,"'When America China-bashes, then Chinese get bashed, and so do those who look Chinese. American foreign policy in Asia is American domestic policy for Asians,' said Russell Jeung, a history professor at San Francisco State University who last year helped found Stop AAPI Hate (AAPI stands for Asian American and Pacific Islanders).",2021-03-18
reaction_222,Article_20,Merrick Garland,professionals,Non-Asian,Cannot be inferred,,2021-03-18
reaction_223,Article_20,Robert Aaron Long,perpetrators,Non-Asian,Cannot be inferred,,2021-03-18
reaction_224,Article_20,Asian Women,victims,Asian,Support Asian Americans,"The slaying of eight people, including six women of Asian descent, at three Georgia spas on Tuesday sparked demands for an urgent response from authorities.",2021-03-18
reaction_225,Article_20,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-18
reaction_226,Article_20,Asian Americans Advancing Justice,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,Yang's organization has asked the Biden administration to put a moratorium on the program and conduct a review of it.,2021-03-18
reaction_227,Article_20,Franklin Tao,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_228,Article_20,Katherine Tai,other_individuals,Asian,Advocacy/take actions for changes,"Chu and others have pushed Biden to elevate more Asian Americans to high-level jobs in his administration, noting there is only one Cabinet-level official of East Asian descent, Katherine Tai, who was confirmed Wednesday as U.S. trade representative.",2021-03-18
reaction_229,Article_20,Lisa Monaco,other_individuals,Non-Asian,Cannot be inferred,,2021-03-18
reaction_230,Article_20,Susan Rice,other_individuals,Non-Asian,Fostering conversations about anti-Asian hate,"White House aides, including domestic policy adviser Susan Rice and senior adviser Cedric L. Richmond, met virtually with Asian American advocacy groups two weeks ago to hear their concerns.",2021-03-18
reaction_231,Article_20,Cedric L. Richmond,other_individuals,Non-Asian,Cannot be inferred,"White House aides, including domestic policy adviser Susan Rice and senior adviser Cedric L. Richmond, met virtually with Asian American advocacy groups two weeks ago to hear their concerns.",2021-03-18
reaction_232,Article_20,John C. Yang,other_individuals,Asian,Cannot be inferred,,2021-03-18
reaction_233,Article_21,Larry Hogan,politicians,Non-Asian,Support Asian Americans,"'They have felt some discrimination personally,' he said on Tapper's State of the Union talk show, describing experiences within his own family and among their close friends, whom he said have 'been treated pretty terribly.' Hogan cited the statistic in the CNN interview, calling it 'outrageous' and 'unacceptable.'",2021-03-15
reaction_234,Article_21,Yumi Hogan,professionals,Asian,Cannot be inferred,,2021-03-15
reaction_235,Article_21,Yumi Hogan's daughters,victims,Asian,Cannot be inferred,,2021-03-15
reaction_236,Article_21,Hogan's daughter,victims,Asian,Cannot be inferred,,2021-03-15
reaction_237,Article_21,Asian community,victims,Asian,Cannot be inferred,,2021-03-15
reaction_238,Article_21,Center for the Study of Hate and Extremism,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-15
reaction_239,Article_22,Mya Baker,professionals,Cannot be inferred,Cannot be inferred,"The academic consequences could be devastating, warned Mya Baker of education nonprofit TNTP, which works with school districts across the country to boost achievement among low-income and minority students. In reality, many Asian communities face the same kinds of challenges that hold back Black and Latino students, including poverty, language barriers and under-resourced schools. Everyone makes assumptions that, 'Oh, Asian kids are doing better with virtual learning,' Baker said. Baker said that is why it is essential for schools to work doubly hard to reach Asian families - about a third of Asians in the United States have limited English proficiency - and to reassure them that their children will not be targeted.",2021-03-05
reaction_240,Article_22,Liz OuYang,professionals,Asian,Cannot be inferred,,2021-03-05
reaction_241,Article_22,Anna Perng,professionals,Asian,Cannot be inferred,,2021-03-05
reaction_242,Article_22,Jamil Payton,professionals,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_243,Article_22,Filipino man,victims,Asian,Cannot be inferred,,2021-03-05
reaction_244,Article_22,Asian woman,victims,Asian,Cannot be inferred,,2021-03-05
reaction_245,Article_22,Thai grandfather,victims,Asian,Cannot be inferred,,2021-03-05
reaction_246,Article_22,pregnant woman,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_247,Article_22,Nancy Lin,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_248,Article_22,Suzanne Lirazan,victims,Asian,Cannot be inferred,,2021-03-05
reaction_249,Article_22,Gabriel De La Cruz,victims,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_250,Article_22,Marny Xiong,victims,Asian,Cannot be inferred,,2021-03-05
reaction_251,Article_22,Lisa Liu,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-05
reaction_252,Article_22,Mehvish Ali,other_individuals,Asian,Cannot be inferred,,2021-03-05
reaction_253,Article_22,Julius Paras,other_individuals,Asian,Cannot be inferred,,2021-03-05
reaction_254,Article_22,OCA-NY Asian Pacific American Advocates,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-05
reaction_255,Article_22,TNTP,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-05
reaction_256,Article_23,Rep. Grace Meng (D-N.Y.),politicians,Asian,Support Asian Americans,"Your president and your party and your colleagues can talk about issues with any other country that you want, but you don't have to do it by putting a bull's eye on the back of Asian Americans across this country, on our grandparents, on our kids, Meng said.",2021-03-19
reaction_257,Article_23,former president Donald Trump,politicians,Non-Asian,Cannot be inferred,,2021-03-19
reaction_258,Article_23,Dylan Adler,victims,Asian,Cannot be inferred,,2021-03-19
reaction_259,Article_23,Rumi Matsuyama,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_260,Article_23,six Asian women at Asian spas,victims,Asian,Cannot be inferred,,2021-03-19
reaction_261,Article_23,Asian American players,victims,Asian,Cannot be inferred,,2021-03-19
reaction_262,Article_23,Alexis Chen,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_263,Article_23,the boy,other_individuals,Asian,Cannot be inferred,,2021-03-19
reaction_264,Article_23,the shooter,perpetrators,Non-Asian,Cannot be inferred,,2021-03-19
reaction_265,Article_23,Asian Americans Advancing Justice-Atlanta,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-19
reaction_266,Article_23,the House Judiciary Committee,government_bodies,Not applicable,Cannot be inferred,"On Thursday, the House Judiciary Committee held a hearing to address the rise of hate crimes against Asian Americans.",2021-03-19
reaction_267,Article_24,Lisa Fu,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_268,Article_24,Xiao Zhen Xie,victims,Asian,Takes actions to stop AAPI hate,"the family plans to donate almost all of it, less Xie's medical expenses, to combat racism in the community.",2021-03-30
reaction_269,Article_24,Asian Women Victims,victims,Asian,Cannot be inferred,,2021-03-30
reaction_270,Article_24,Tran Nguyen Wills,professionals,Asian,Feeling hopeless or support AAPI being not enough,"""I'm terrified for me. I'm terrified for my workers.""",2021-03-30
reaction_271,Article_24,Khanh Tran,other_individuals,Asian,Feeling hopeless or support AAPI being not enough,She always told us to keep our head down and don't pay attention to any of this.,2021-03-30
reaction_272,Article_24,Hong Dinh,other_individuals,Asian,Feeling hopeless or support AAPI being not enough,"""I'm sad. I'm sad for the whole world,"" says Dinh, through an interpreter.",2021-03-30
reaction_273,Article_24,Rachel Yoon,other_individuals,Asian,Feeling hopeless or support AAPI being not enough,"""I worry about my niece, my sisters, in the subways. I'm always afraid.""",2021-03-30
reaction_274,Article_24,California Healthy Nail Salon Collaborative,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_275,Article_24,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2021-03-30
reaction_276,Article_25,Ryan Patel,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_277,Article_25,Joan Gabel,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_278,Article_25,Michael R. Lovell,professionals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_279,Article_25,Beau DuBray,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_280,Article_25,Connor Tiffany,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_281,Article_25,84-year-old man,victims,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_282,Article_25,Asian women,victims,Asian,Cannot be inferred,,2021-03-31
reaction_283,Article_25,Jesse Brownell,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_284,Article_25,Cameron Nolan,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_285,Article_25,Grace Zopelis,other_individuals,Cannot be inferred,Cannot be inferred,,2021-03-31
reaction_286,Article_25,Patrick Peralta,other_individuals,Cannot be inferred,Support Asian Americans,"The U-Md. student organization has been vocal on social media about the rise in anti-Asian violence, condemning the attacks and vandalization of Asian-owned businesses.",2021-03-31
reaction_287,Article_25,Sagar Matharu,other_individuals,Asian,Cannot be inferred,,2021-03-31
reaction_288,Article_25,Asian American Student Union,ngo_or_advocacy_groups,Not applicable,Speaking up on social media,"The U-Md. student organization has been vocal on social media about the rise in anti-Asian violence, condemning the attacks and vandalization of Asian-owned businesses.",2021-03-31
reaction_289,Article_25,Walmart,business_entities,Not applicable,Cannot be inferred,,2021-03-31
reaction_290,Article_26,Helen Lloyd,professionals,Cannot be inferred,Cannot be inferred,,2021-03-26
reaction_291,Article_26,Jim Patrick,professionals,Cannot be inferred,Support Asian Americans,"Jim Patrick, the principal of Longfellow, and Ellen Reilly, the principal of nearby McLean High School, wrote a joint message to families notifying them of the attack and denouncing anti-Asian hatred.",2021-03-26
reaction_292,Article_26,Ellen Reilly,professionals,Cannot be inferred,Support Asian Americans,"Jim Patrick, the principal of Longfellow, and Ellen Reilly, the principal of nearby McLean High School, wrote a joint message to families notifying them of the attack and denouncing anti-Asian hatred.",2021-03-26
